4f15c1bdeeaabc823400121f,5,C0034,1.07,M,"Ammonium phosphate dibasic",4,0.1,M,"Sodium citrate tribasic dihydrate",4
4f15c1bdeeaabc8234001220,5,C0035,1.07,M,"Ammonium phosphate dibasic",5,0.1,M,"Sodium acetate trihydrate",5
4f15c1bdeeaabc8234001221,5,C0036,1.07,M,"Ammonium phosphate dibasic",9,0.1,M,"TAPS",9
4f15c1bdeeaabc8234001222,5,C0037,3.42,M,"Ammonium sulfate",4,0.1,M,"Sodium citrate tribasic dihydrate",4
4f15c1bdeeaabc8234001223,5,C0038,3.42,M,"Ammonium sulfate",5,0.1,M,"Sodium acetate trihydrate",5
4f15c1bdeeaabc8234001224,5,C0039,3.42,M,"Ammonium sulfate",7,0.1,M,"MOPS",7
4f15c1bdeeaabc8234001225,5,C0040,2.28,M,"Ammonium sulfate",7,0.1,M,"HEPES",7
4f15c1bdeeaabc8234001226,5,C0041,2.28,M,"Ammonium sulfate",8,0.1,M,"Tris",8
4f15c1bdeeaabc8234001227,5,C0042,1.14,M,"Ammonium sulfate",6,0.1,M,"MES hydrate",6
4f15c1bdeeaabc8234001228,5,C0043,1.14,M,"Ammonium sulfate",9,0.1,M,"TAPS",9
4f15c1bdeeaabc8234001229,5,C0044,1.14,M,"Ammonium sulfate",10,0.1,M,"CAPS",10
4f15c1bdeeaabc823400122a,5,C0045,1.09,M,"Calcium acetate",7,0.1,M,"MOPS",7
4f15c1bdeeaabc823400122b,5,C0046,0.55,M,"Calcium acetate",6,0.1,M,"MES hydrate",6
4f15c1bdeeaabc823400122c,5,C0047,0.55,M,"Calcium acetate",5,0.1,M,"Sodium acetate trihydrate",5
4f15c1bdeeaabc823400122d,5,C0048,3.57,M,"Calcium chloride dihydrate",5,0.1,M,"Sodium acetate trihydrate",5
4f15c1bdeeaabc823400122e,5,C0049,0.02,M,"Calcium chloride dihydrate",4.6,0.1,M,"Sodium acetate trihydrate",4.6,30,% (v/v),"MPD",4.6
4f15c1bdeeaabc823400122f,5,C0050,35,% (v/v),"Glycerol anhydrous",7.51,0.26,M,"Potassium sodium tartrate tetrahydrate",7.51
4f15c1bdeeaabc8234001230,5,C0051,0.26,M,"Ammonium phosphate monobasic",4.29,35,% (v/v),"Glycerol anhydrous",4.29
4f15c1bdeeaabc8234001231,5,C0052,5.6,M,"Lithium bromide",5,0.1,M,"Sodium acetate trihydrate",5
4f15c1bdeeaabc8234001232,5,C0053,5.6,M,"Lithium bromide",4,0.1,M,"Sodium citrate tribasic dihydrate",4
4f15c1bdeeaabc8234001233,5,C0054,3.73,M,"Lithium bromide",6,0.1,M,"MES hydrate",6
4f15c1bdeeaabc8234001234,5,C0055,3.73,M,"Lithium bromide",7,0.1,M,"MOPS",7
4f15c1bdeeaabc8234001235,5,C0056,1.87,M,"Lithium bromide",4,0.1,M,"Sodium citrate tribasic dihydrate",4
4f15c1bdeeaabc8234001236,5,C0057,1.87,M,"Lithium bromide",8,0.1,M,"Tris",8
4f15c1bdeeaabc8234001237,5,C0058,1.87,M,"Lithium bromide",9,0.1,M,"TAPS",9
4f15c1bdeeaabc8234001238,5,C0059,6.62,M,"Lithium chloride",5,0.1,M,"Sodium acetate trihydrate",5
4f15c1bdeeaabc8234001239,5,C0060,6.62,M,"Lithium chloride",7,0.1,M,"HEPES",7
4f15c1bdeeaabc823400123a,5,C0061,6.62,M,"Lithium chloride",10,0.1,M,"CAPS",10
4f15c1bdeeaabc823400123b,5,C0062,4.42,M,"Lithium chloride",6,0.1,M,"MES hydrate",6
4f15c1bdeeaabc823400123c,5,C0063,4.42,M,"Lithium chloride",7,0.1,M,"MOPS",7
4f15c1bdeeaabc823400123d,5,C0064,4.42,M,"Lithium chloride",8,0.1,M,"Tris",8
4f15c1bdeeaabc823400123e,5,C0065,2.21,M,"Lithium chloride",4,0.1,M,"Sodium citrate tribasic dihydrate",4
4f15c1bdeeaabc823400123f,5,C0066,2.21,M,"Lithium chloride",9,0.1,M,"TAPS",9
4f15c1bdeeaabc8234001240,5,C0067,2.69,M,"Magnesium acetate tetrahydrate",7,0.1,M,"MOPS",7
4f15c1bdeeaabc8234001241,5,C0068,2.69,M,"Magnesium acetate tetrahydrate",9,0.1,M,"TAPS",9
4f15c1bdeeaabc8234001242,5,C0069,1.79,M,"Magnesium acetate tetrahydrate",4,0.1,M,"Sodium citrate tribasic dihydrate",4
4f15c1bdeeaabc8234001243,5,C0070,1.79,M,"Magnesium acetate tetrahydrate",6,0.1,M,"MES hydrate",6
4f15c1bdeeaabc8234001244,5,C0071,1.79,M,"Magnesium acetate tetrahydrate",8,0.1,M,"Tris",8
4f15c1bdeeaabc8234001245,5,C0072,0.9,M,"Magnesium acetate tetrahydrate",5,0.1,M,"Sodium acetate trihydrate",5
4f15c1bdeeaabc8234001246,5,C0073,0.9,M,"Magnesium acetate tetrahydrate",7,0.1,M,"MOPS",7
4f15c1bdeeaabc8234001247,5,C0074,3.73,M,"Magnesium chloride hexahydrate",5,0.1,M,"Sodium acetate trihydrate",5
4f15c1bdeeaabc8234001248,5,C0075,3.73,M,"Magnesium chloride hexahydrate",4,0.1,M,"Sodium citrate tribasic dihydrate",4
4f15c1bdeeaabc8234001249,5,C0076,2.48,M,"Magnesium chloride hexahydrate",7,0.1,M,"HEPES",7
4f15c1bdeeaabc823400124a,5,C0077,2.48,M,"Magnesium chloride hexahydrate",8,0.1,M,"Tris",8
4f15c1bdeeaabc823400124b,5,C0078,1.24,M,"Magnesium chloride hexahydrate",4,0.1,M,"Sodium citrate tribasic dihydrate",4
4f15c1bdeeaabc823400124c,5,C0079,1.24,M,"Magnesium chloride hexahydrate",6,0.1,M,"MES hydrate",6
4f15c1bdeeaabc823400124d,5,C0080,1.24,M,"Magnesium chloride hexahydrate",7,0.1,M,"MOPS",7
4f15c1bdeeaabc823400124e,5,C0081,1.59,M,"Magnesium sulfate heptahydrate",9,0.1,M,"TAPS",9
4f15c1bdeeaabc823400124f,5,C0082,1.59,M,"Magnesium sulfate heptahydrate",8,0.1,M,"Tris",8
4f15c1bdeeaabc8234001250,5,C0083,1.06,M,"Magnesium sulfate heptahydrate",7,0.1,M,"MOPS",7
4f15c1bdeeaabc8234001251,5,C0084,0.53,M,"Magnesium sulfate heptahydrate",5,0.1,M,"Sodium acetate trihydrate",5
4f15c1bdeeaabc8234001252,5,C0085,0.53,M,"Magnesium sulfate heptahydrate",7,0.1,M,"HEPES",7
4f15c1bdeeaabc8234001253,5,C0086,0.53,M,"Magnesium sulfate heptahydrate",8,0.1,M,"Tris",8
4f15c1bdeeaabc8234001254,5,C0087,3.82,M,"Manganese chloride tetrahydrate",4,0.1,M,"Sodium citrate tribasic dihydrate",4
4f15c1bdeeaabc8234001255,5,C0088,3.82,M,"Manganese chloride tetrahydrate",8,0.1,M,"Tris",8
4f15c1bdeeaabc8234001256,5,C0089,3.82,M,"Manganese chloride tetrahydrate",5,0.1,M,"Sodium acetate trihydrate",5
4f15c1bdeeaabc8234001257,5,C0090,2.54,M,"Manganese chloride tetrahydrate",5,0.1,M,"Sodium acetate trihydrate",5
4f15c1bdeeaabc8234001258,5,C0091,2.54,M,"Manganese chloride tetrahydrate",4,0.1,M,"Sodium citrate tribasic dihydrate",4
4f15c1bdeeaabc8234001259,5,C0092,1.27,M,"Manganese chloride tetrahydrate",4,0.1,M,"Sodium citrate tribasic dihydrate",4
4f15c1bdeeaabc823400125a,5,C0093,1.27,M,"Manganese chloride tetrahydrate",5,0.1,M,"Sodium acetate trihydrate",5
4f15c1bdeeaabc823400125b,5,C0094,8.64,M,"Potassium acetate",8,0.1,M,"Tris",8
4f15c1bdeeaabc823400125c,5,C0095,8.64,M,"Potassium acetate",9,0.1,M,"TAPS",9
4f15c1bdeeaabc823400125d,5,C0096,5.76,M,"Potassium acetate",4,0.1,M,"Sodium citrate tribasic dihydrate",4
4f15c1bdeeaabc823400125e,5,C0097,5.76,M,"Potassium acetate",5,0.1,M,"Sodium acetate trihydrate",5
4f15c1bdeeaabc823400125f,5,C0098,5.76,M,"Potassium acetate",7,0.1,M,"HEPES",7
4f15c1bdeeaabc8234001260,5,C0099,2.88,M,"Potassium acetate",6,0.1,M,"MES hydrate",6
4f15c1bdeeaabc8234001261,5,C0100,2.88,M,"Potassium acetate",7,0.1,M,"MOPS",7
4f15c1bdeeaabc8234001262,5,C0101,2.88,M,"Potassium acetate",10,0.1,M,"CAPS",10
4f15c1bdeeaabc8234001263,5,C0102,4,M,"Potassium bromide",5,0.1,M,"Sodium acetate trihydrate",5
4f15c1bdeeaabc8234001264,5,C0103,4,M,"Potassium bromide",8,0.1,M,"Tris",8
4f15c1bdeeaabc8234001265,5,C0104,2.66,M,"Potassium bromide",6,0.1,M,"MES hydrate",6
4f15c1bdeeaabc8234001266,5,C0105,2.66,M,"Potassium bromide",7,0.1,M,"MOPS",7
4f15c1bdeeaabc8234001267,5,C0106,2.66,M,"Potassium bromide",10,0.1,M,"CAPS",10
4f15c1bdeeaabc8234001268,5,C0107,1.33,M,"Potassium bromide",4,0.1,M,"Sodium citrate tribasic dihydrate",4
4f15c1bdeeaabc8234001269,5,C0108,1.33,M,"Potassium bromide",7,0.1,M,"HEPES",7
4f15c1bdeeaabc823400126a,5,C0109,1.33,M,"Potassium bromide",9,0.1,M,"TAPS",9
4f15c1bdeeaabc823400126b,5,C0110,2.54,M,"Potassium carbonate",4,0.1,M,"Sodium citrate tribasic dihydrate",4
4f15c1bdeeaabc823400126c,5,C0111,2.54,M,"Potassium carbonate",7,0.1,M,"MOPS",7
4f15c1bdeeaabc823400126d,5,C0112,2.54,M,"Potassium carbonate",8,0.1,M,"Tris",8
4f15c1bdeeaabc823400126e,5,C0113,1.69,M,"Potassium carbonate",5,0.1,M,"Sodium acetate trihydrate",5
4f15c1bdeeaabc823400126f,5,C0114,1.69,M,"Potassium carbonate",7,0.1,M,"HEPES",7
4f15c1bdeeaabc8234001270,5,C0115,1.69,M,"Potassium carbonate",9,0.1,M,"TAPS",9
4f15c1bdeeaabc8234001271,5,C0116,0.85,M,"Potassium carbonate",6,0.1,M,"MES hydrate",6
4f15c1bdeeaabc8234001272,5,C0117,0.85,M,"Potassium carbonate",10,0.1,M,"CAPS",10
4f15c1bdeeaabc8234001273,5,C0118,2.32,M,"Potassium chloride",4,0.1,M,"Sodium citrate tribasic dihydrate",4
4f15c1bdeeaabc8234001274,5,C0119,2.32,M,"Potassium chloride",7,0.1,M,"MOPS",7
4f15c1bdeeaabc8234001275,5,C0120,2.32,M,"Potassium chloride",7,0.1,M,"HEPES",7
4f15c1bdeeaabc8234001276,5,C0121,1.55,M,"Potassium chloride",6,0.1,M,"MES hydrate",6
4f15c1bdeeaabc8234001277,5,C0122,1.55,M,"Potassium chloride",8,0.1,M,"Tris",8
4f15c1bdeeaabc8234001278,5,C0123,1.55,M,"Potassium chloride",9,0.1,M,"TAPS",9
4f15c1bdeeaabc8234001279,5,C0124,0.77,M,"Potassium chloride",5,0.1,M,"Sodium acetate trihydrate",5
4f15c1bdeeaabc823400127a,5,C0125,0.77,M,"Potassium chloride",10,0.1,M,"CAPS",10
4f15c1bdeeaabc823400127b,5,C0126,0.89,M,"Potassium nitrate",5,0.1,M,"Sodium acetate trihydrate",5
4f15c1bdeeaabc823400127c,5,C0127,0.89,M,"Potassium nitrate",9,0.1,M,"TAPS",9
4f15c1bdeeaabc823400127d,5,C0128,0.89,M,"Potassium nitrate",8,0.1,M,"Tris",8
4f15c1bdeeaabc823400127e,5,C0129,1.78,M,"Potassium nitrate",5,0.1,M,"Sodium acetate trihydrate",5
4f15c1bdeeaabc823400127f,5,C0130,0.89,M,"Potassium nitrate",4,0.1,M,"Sodium citrate tribasic dihydrate",4
4f15c1bdeeaabc8234001280,5,C0131,0.89,M,"Potassium nitrate",7,0.1,M,"HEPES",7
4f15c1bdeeaabc8234001281,5,C0132,0.89,M,"Potassium nitrate",10,0.1,M,"CAPS",10
4f15c1bdeeaabc8234001282,5,C0133,1.28,M,"Potassium phosphate monobasic",8,0.1,M,"Tris",8
4f15c1bdeeaabc8234001283,5,C0134,0.85,M,"Potassium phosphate monobasic",7,0.1,M,"MOPS",7
4f15c1bdeeaabc8234001284,5,C0135,0.85,M,"Potassium phosphate monobasic",7,0.1,M,"HEPES",7
4f15c1bdeeaabc8234001285,5,C0136,0.85,M,"Potassium phosphate monobasic",10,0.1,M,"CAPS",10
4f15c1bdeeaabc8234001286,5,C0137,0.43,M,"Potassium phosphate monobasic",4,0.1,M,"Sodium citrate tribasic dihydrate",4
4f15c1bdeeaabc8234001287,5,C0138,0.43,M,"Potassium phosphate monobasic",6,0.1,M,"MES hydrate",6
4f15c1bdeeaabc8234001288,5,C0139,0.43,M,"Potassium phosphate monobasic",9,0.1,M,"TAPS",9
4f15c1bdeeaabc8234001289,5,C0140,9.5,M,"Potassium thiocyanate",4,0.1,M,"Sodium citrate tribasic dihydrate",4
4f15c1bdeeaabc823400128a,5,C0141,9.5,M,"Potassium thiocyanate",6,0.1,M,"MES hydrate",6
4f15c1bdeeaabc823400128b,5,C0142,6.34,M,"Potassium thiocyanate",5,0.1,M,"Sodium acetate trihydrate",5
4f15c1bdeeaabc823400128c,5,C0143,6.34,M,"Potassium thiocyanate",8,0.1,M,"Tris",8
4f15c1bdeeaabc823400128d,5,C0144,6.34,M,"Potassium thiocyanate",10,0.1,M,"CAPS",10
4f15c1bdeeaabc823400128e,5,C0145,3.17,M,"Potassium thiocyanate",7,0.1,M,"MOPS",7
4f15c1bdeeaabc823400128f,5,C0146,3.17,M,"Potassium thiocyanate",7,0.1,M,"HEPES",7
4f15c1bdeeaabc8234001290,5,C0147,3.17,M,"Potassium thiocyanate",9,0.1,M,"TAPS",9
4f15c1bdeeaabc8234001291,5,C0148,2.85,M,"Rubidium chloride",5,0.1,M,"Sodium acetate trihydrate",5
4f15c1bdeeaabc8234001292,5,C0149,1.9,M,"Rubidium chloride",4,0.1,M,"Sodium citrate tribasic dihydrate",4
4f15c1bdeeaabc8234001293,5,C0150,1.9,M,"Rubidium chloride",6,0.1,M,"MES hydrate",6
4f15c1bdeeaabc8234001294,5,C0151,5.14,M,"Sodium bromide",4,0.1,M,"Sodium citrate tribasic dihydrate",4
4f15c1bdeeaabc8234001295,5,C0152,5.14,M,"Sodium bromide",5,0.1,M,"Sodium acetate trihydrate",5
4f15c1bdeeaabc8234001296,5,C0153,5.14,M,"Sodium bromide",6,0.1,M,"MES hydrate",6
4f15c1bdeeaabc8234001297,5,C0154,3.43,M,"Sodium bromide",7,0.1,M,"MOPS",7
4f15c1bdeeaabc8234001298,5,C0155,3.43,M,"Sodium bromide",7,0.1,M,"HEPES",7
4f15c1bdeeaabc8234001299,5,C0156,3.43,M,"Sodium bromide",8,0.1,M,"Tris",8
4f15c1bdeeaabc823400129a,5,C0157,1.71,M,"Sodium bromide",9,0.1,M,"TAPS",9
4f15c1bdeeaabc823400129b,5,C0158,1.71,M,"Sodium bromide",10,0.1,M,"CAPS",10
4f15c1bdeeaabc823400129c,5,C0159,4.48,M,"Sodium chloride",6,0.1,M,"MES hydrate",6
4f15c1bdeeaabc823400129d,5,C0160,4.48,M,"Sodium chloride",7,0.1,M,"HEPES",7
4f15c1bdeeaabc823400129e,5,C0161,4.48,M,"Sodium chloride",10,0.1,M,"CAPS",10
4f15c1bdeeaabc823400129f,5,C0162,2.99,M,"Sodium chloride",4,0.1,M,"Sodium citrate tribasic dihydrate",4
4f15c1bdeeaabc82340012a0,5,C0163,2.99,M,"Sodium chloride",5,0.1,M,"Sodium acetate trihydrate",5
4f15c1bdeeaabc82340012a1,5,C0164,1.49,M,"Sodium chloride",7,0.1,M,"MOPS",7
4f15c1bdeeaabc82340012a2,5,C0165,1.49,M,"Sodium chloride",8,0.1,M,"Tris",8
4f15c1bdeeaabc82340012a3,5,C0166,1.49,M,"Sodium chloride",9,0.1,M,"TAPS",9
4f15c1bdeeaabc82340012a4,5,C0167,2.03,M,"Sodium molybdate dihydrate",6,0.1,M,"MES hydrate",6
4f15c1bdeeaabc82340012a5,5,C0168,2.03,M,"Sodium molybdate dihydrate",7,0.1,M,"HEPES",7
4f15c1bdeeaabc82340012a6,5,C0169,1.35,M,"Sodium molybdate dihydrate",7,0.1,M,"MOPS",7
4f15c1bdeeaabc82340012a7,5,C0170,1.35,M,"Sodium molybdate dihydrate",9,0.1,M,"TAPS",9
4f15c1bdeeaabc82340012a8,5,C0171,0.68,M,"Sodium molybdate dihydrate",4,0.1,M,"Sodium citrate tribasic dihydrate",4
4f15c1bdeeaabc82340012a9,5,C0172,0.68,M,"Sodium molybdate dihydrate",8,0.1,M,"Tris",8
4f15c1bdeeaabc82340012aa,5,C0173,0.68,M,"Sodium molybdate dihydrate",10,0.1,M,"CAPS",10
4f15c1bdeeaabc82340012ab,5,C0174,3.9,M,"Sodium nitrate",6,0.1,M,"MES hydrate",6
4f15c1bdeeaabc82340012ac,5,C0175,3.9,M,"Sodium nitrate",7,0.1,M,"HEPES",7
4f15c1bdeeaabc82340012ad,5,C0176,2.6,M,"Sodium nitrate",5,0.1,M,"Sodium acetate trihydrate",5
4f15c1bdeeaabc82340012ae,5,C0177,2.6,M,"Sodium nitrate",8,0.1,M,"Tris",8
4f15c1bdeeaabc82340012af,5,C0178,2.6,M,"Sodium nitrate",9,0.1,M,"TAPS",9
4f15c1bdeeaabc82340012b0,5,C0179,1.3,M,"Sodium nitrate",4,0.1,M,"Sodium citrate tribasic dihydrate",4
4f15c1bdeeaabc82340012b1,5,C0180,1.3,M,"Sodium nitrate",7,0.1,M,"MOPS",7
4f15c1bdeeaabc82340012b2,5,C0181,3.32,M,"Sodium phosphate monobasic",4,0.1,M,"Sodium citrate tribasic dihydrate",4
4f15c1bdeeaabc82340012b3,5,C0182,3.32,M,"Sodium phosphate monobasic",7,0.1,M,"MOPS",7
4f15c1bdeeaabc82340012b4,5,C0183,3.32,M,"Sodium phosphate monobasic",9,0.1,M,"TAPS",9
4f15c1bdeeaabc82340012b5,5,C0184,2.21,M,"Sodium phosphate monobasic",6,0.1,M,"MES hydrate",6
4f15c1bdeeaabc82340012b6,5,C0185,2.21,M,"Sodium phosphate monobasic",7,0.1,M,"HEPES",7
4f15c1bdeeaabc82340012b7,5,C0186,1.11,M,"Sodium phosphate monobasic",5,0.1,M,"Sodium acetate trihydrate",5
4f15c1bdeeaabc82340012b8,5,C0187,1.11,M,"Sodium phosphate monobasic",8,0.1,M,"Tris",8
4f15c1bdeeaabc82340012b9,5,C0188,1.11,M,"Sodium phosphate monobasic",10,0.1,M,"CAPS",10
4f15c1bdeeaabc82340012ba,5,C0189,2.83,M,"Sodium thiosulfate pentahydrate",6,0.1,M,"MES hydrate",6
4f15c1bdeeaabc82340012bb,5,C0190,2.83,M,"Sodium thiosulfate pentahydrate",8,0.1,M,"Tris",8
4f15c1bdeeaabc82340012bc,5,C0191,2.83,M,"Sodium thiosulfate pentahydrate",9,0.1,M,"TAPS",9
4f15c1bdeeaabc82340012bd,5,C0192,1.88,M,"Sodium thiosulfate pentahydrate",7,0.1,M,"MOPS",7
4f15c1bdeeaabc82340012be,5,C0193,1.88,M,"Sodium thiosulfate pentahydrate",9,0.1,M,"TAPS",9
4f15c1bdeeaabc82340012bf,5,C0194,0.94,M,"Sodium thiosulfate pentahydrate",6,0.1,M,"MES hydrate",6
4f15c1bdeeaabc82340012c0,5,C0195,0.94,M,"Sodium thiosulfate pentahydrate",10,0.1,M,"CAPS",10
4f15c1bdeeaabc82340012c1,5,C0196,0.94,M,"Sodium thiosulfate pentahydrate",7,0.1,M,"HEPES",7
4f15c1bdeeaabc82340012c2,5,C0197,1.18,M,"Zinc acetate dihydrate",7,0.1,M,"HEPES",7
4f15c1bdeeaabc82340012c3,5,C0198,1.18,M,"Zinc acetate dihydrate",8,0.1,M,"Tris",8
4f15c1bdeeaabc82340012c4,5,C0199,0.79,M,"Zinc acetate dihydrate",5,0.1,M,"Sodium acetate trihydrate",5
4f15c1bdeeaabc82340012c5,5,C0200,0.79,M,"Zinc acetate dihydrate",8,0.1,M,"Tris",8
4f15c1bdeeaabc82340012c6,5,C0201,0.39,M,"Zinc acetate dihydrate",5,0.1,M,"Sodium acetate trihydrate",5
4f15c1bdeeaabc82340012c7,5,C0202,0.39,M,"Zinc acetate dihydrate",6,0.1,M,"MES hydrate",6
4f15c1bdeeaabc82340012c8,5,C0203,3.46,M,"Potassium phosphate dibasic trihydrate",6,0.1,M,"MES hydrate",6
4f15c1bdeeaabc82340012c9,5,C0204,3.46,M,"Potassium phosphate dibasic trihydrate",7,0.1,M,"HEPES",7
4f15c1bdeeaabc82340012ca,5,C0205,2.3,M,"Potassium phosphate dibasic trihydrate",7,0.1,M,"MOPS",7
4f15c1bdeeaabc82340012cb,5,C0206,2.3,M,"Potassium phosphate dibasic trihydrate",9,0.1,M,"TAPS",9
4f15c1bdeeaabc82340012cc,5,C0207,2.3,M,"Potassium phosphate dibasic trihydrate",5,0.1,M,"Sodium acetate trihydrate",5
4f15c1bdeeaabc82340012cd,5,C0208,1.15,M,"Potassium phosphate dibasic trihydrate",4,0.1,M,"Sodium citrate tribasic dihydrate",4
4f15c1bdeeaabc82340012ce,5,C0209,1.15,M,"Potassium phosphate dibasic trihydrate",5,0.1,M,"Sodium acetate trihydrate",5
4f15c1bdeeaabc82340012cf,5,C0210,1.15,M,"Potassium phosphate dibasic trihydrate",8,0.1,M,"Tris",8
4f15c1bdeeaabc82340012d0,5,C0211,0.53,M,"Cobalt (II) sulfate heptahydrate",8,0.1,M,"Tris",8
4f15c1bdeeaabc82340012d1,5,C0212,1.06,M,"Cobalt (II) sulfate heptahydrate",9,0.1,M,"TAPS",9
4f15c1bdeeaabc82340012d2,5,C0213,0.53,M,"Cobalt (II) sulfate heptahydrate",5,0.1,M,"Sodium acetate trihydrate",5
4f15c1bdeeaabc82340012d3,5,C0214,1.06,M,"Cobalt (II) sulfate heptahydrate",4,0.1,M,"Sodium citrate tribasic dihydrate",4
4f15c1bdeeaabc82340012d4,5,C0215,1.06,M,"Cobalt (II) sulfate heptahydrate",5,0.1,M,"Sodium acetate trihydrate",5
4f15c1bdeeaabc82340012d5,5,C0216,1.06,M,"Cobalt (II) sulfate heptahydrate",8,0.1,M,"Tris",8
4f15c1bdeeaabc82340012d6,5,C0217,0.53,M,"Cobalt (II) sulfate heptahydrate",6,0.1,M,"MES hydrate",6
4f15c1bdeeaabc82340012d7,5,C0218,0.53,M,"Cobalt (II) sulfate heptahydrate",7,0.1,M,"MOPS",7
4f15c1bdeeaabc82340012d8,5,C0219,2.03,M,"Lithium sulfate monohydrate",6,0.1,M,"MES hydrate",6
4f15c1bdeeaabc82340012d9,5,C0220,1.35,M,"Lithium sulfate monohydrate",4,0.1,M,"Sodium citrate tribasic dihydrate",4
4f15c1bdeeaabc82340012da,5,C0221,1.35,M,"Lithium sulfate monohydrate",7,0.1,M,"HEPES",7
4f15c1bdeeaabc82340012db,5,C0222,0.68,M,"Lithium sulfate monohydrate",5,0.1,M,"Sodium acetate trihydrate",5
4f15c1bdeeaabc82340012dc,5,C0223,3.05,M,"Potassium phosphate tribasic",4,0.1,M,"Sodium citrate tribasic dihydrate",4
4f15c1bdeeaabc82340012dd,5,C0224,3.05,M,"Potassium phosphate tribasic",8,0.1,M,"Tris",8
4f15c1bdeeaabc82340012de,5,C0225,3.05,M,"Potassium phosphate tribasic",9,0.1,M,"TAPS",9
4f15c1bdeeaabc82340012df,5,C0226,2.03,M,"Potassium phosphate tribasic",5,0.1,M,"Sodium acetate trihydrate",5
4f15c1bdeeaabc82340012e0,5,C0227,2.03,M,"Potassium phosphate tribasic",7,0.1,M,"MOPS",7
4f15c1bdeeaabc82340012e1,5,C0228,8.1,M,"Ammonium thiocyanate",4,0.1,M,"Sodium citrate tribasic dihydrate",4
